Date,Open,High,Low,Close,Moving Average 50,Wilder's RSI 14,Commodity Channel Index (CCI) 14
5/6/2019 9:45:00 AM,187.15,188.44,186.76,188.4,189.4162,26.45133,-458.4978
5/6/2019 10:00:00 AM,188.4,188.62,187.84,188.56,189.4006,29.23107,-210.862
5/6/2019 10:15:00 AM,188.57,188.7,188.15,188.6,189.3852,29.94405,-137.3903
5/6/2019 10:30:00 AM,188.62,189,188.56,188.76,189.3826,32.85717,-91.33272
5/6/2019 10:45:00 AM,188.76,188.9,188.58,188.58,189.3744,31.2812,-78.73258
5/6/2019 11:00:00 AM,188.58,189.25,188.52,189.16,189.3964,41.08709,-52.39248
5/6/2019 11:15:00 AM,189.17,189.29,188.88,189.06,189.4264,40.02652,-39.63785
5/6/2019 11:30:00 AM,189.07,189.42,189.02,189.33,189.4692,44.21343,-23.78292
5/6/2019 11:45:00 AM,189.33,189.39,188.92,189.24,189.5082,43.13255,-22.56819
5/6/2019 12:00:00 PM,189.23,189.45,188.89,188.96,189.5358,39.86702,-22.18907
5/6/2019 12:15:00 PM,188.96,189.06,188.64,188.81,189.5614,38.19846,-37.29925
5/6/2019 12:30:00 PM,188.8,188.86,188.56,188.61,189.5838,36.03315,-47.20116
5/6/2019 12:45:00 PM,188.61,188.95,188.59,188.77,189.6032,39.01174,-25.66178
5/6/2019 1:00:00 PM,188.77,188.8,188.46,188.5,189.6128,35.96806,-41.91718
5/6/2019 1:15:00 PM,188.5,188.81,188.36,188.8,189.6288,41.43543,-47.74964
5/6/2019 1:30:00 PM,188.8,188.99,188.7,188.96,189.649,44.1733,10.31899
5/6/2019 1:45:00 PM,188.96,189.05,188.9,188.9,189.6642,43.35463,24.1561
5/6/2019 2:00:00 PM,188.9,189.12,188.86,189.08,189.6836,46.55424,43.78681
5/6/2019 2:15:00 PM,189.08,189.18,188.93,189.17,189.706,48.13168,62.74082
5/6/2019 2:30:00 PM,189.15,189.3,189.11,189.26,189.7342,49.72954,98.02537
5/6/2019 2:45:00 PM,189.26,189.73,189.25,189.72,189.7686,57.01815,175.7855
5/6/2019 3:00:00 PM,189.72,190.18,189.69,190.13,189.808,62.26909,232.0694
5/6/2019 3:15:00 PM,190.13,190.17,189.83,189.86,189.845,57.30424,168.9757
5/6/2019 3:30:00 PM,189.86,190.16,189.86,189.95,189.8818,58.4922,131.8886
5/6/2019 3:45:00 PM,189.95,190.2,189.89,189.94,189.8906,58.2982,108.2648
5/6/2019 4:00:00 PM,189.94,190.09,189.79,189.99,189.8922,59.03032,83.66395
5/7/2019 9:45:00 AM,187.87,188.67,187.83,188.24,189.8596,35.52441,-132.1446
5/7/2019 10:00:00 AM,188.24,188.42,187.26,187.61,189.81,30.77357,-169.487
5/7/2019 10:15:00 AM,187.61,187.62,187.03,187.11,189.7474,27.6169,-185.2014
5/7/2019 10:30:00 AM,187.12,187.59,186.95,187.55,189.6874,34.02999,-139.4467
5/7/2019 10:45:00 AM,187.55,187.64,186.55,186.57,189.6056,28.06569,-133.3799
5/7/2019 11:00:00 AM,186.57,186.94,186.26,186.52,189.5278,27.79798,-122.5584
5/7/2019 11:15:00 AM,186.51,186.84,185.95,186.8,189.4522,31.7253,-103.1576
5/7/2019 11:30:00 AM,186.8,186.91,186.35,186.76,189.3778,31.46196,-82.71236
5/7/2019 11:45:00 AM,186.75,187.07,186.38,186.56,189.2966,30.11621,-73.238
5/7/2019 12:00:00 PM,186.55,186.82,186.18,186.42,189.2098,29.17544,-75.3552
5/7/2019 12:15:00 PM,186.42,186.68,186.09,186.44,189.1254,29.51426,-73.28441
5/7/2019 12:30:00 PM,186.44,187.08,186.42,187.01,189.0512,38.53678,-41.74718
5/7/2019 12:45:00 PM,187.02,187.12,186.62,186.66,188.9694,35.52941,-37.29972
5/7/2019 1:00:00 PM,186.66,187.02,186.43,186.44,188.8766,33.74664,-50.07731
5/7/2019 1:15:00 PM,186.44,186.52,185.8,185.94,188.7742,30.0555,-145.7826
5/7/2019 1:30:00 PM,185.94,185.94,185.28,185.46,188.661,27.00212,-233.3325
5/7/2019 1:45:00 PM,185.46,185.64,185.12,185.22,188.5436,25.60159,-209.0146
5/7/2019 2:00:00 PM,185.21,185.83,185.2,185.5,188.4338,30.15315,-134.2374
5/7/2019 2:15:00 PM,185.5,185.87,185.32,185.56,188.3262,31.12549,-97.6544
5/7/2019 2:30:00 PM,185.57,185.88,185.16,185.2,188.2122,28.55668,-99.44228
5/7/2019 2:45:00 PM,185.21,185.33,184.79,184.89,188.0928,26.52649,-123.7725
5/7/2019 3:00:00 PM,184.88,185.45,184.64,185.27,187.9802,32.83049,-93.33282
5/7/2019 3:15:00 PM,185.27,185.64,184.85,185.44,187.8678,35.49677,-63.31061
5/7/2019 3:30:00 PM,185.44,185.65,185.02,185.07,187.7468,32.47527,-63.22895
5/7/2019 3:45:00 PM,185.07,185.33,184.51,185.32,187.6852,36.41373,-79.87083
5/7/2019 4:00:00 PM,185.33,186.27,185.25,186.26,187.6392,48.562,49.0123
5/8/2019 9:45:00 AM,185.71,186.17,184.96,185.83,187.5838,44.38459,25.43322
5/8/2019 10:00:00 AM,185.83,186.44,185.67,186.09,187.5304,47.3346,137.5372
5/8/2019 10:15:00 AM,186.09,186.36,185.78,186.15,187.4818,48.0198,144.1527
5/8/2019 10:30:00 AM,186.15,186.34,185.79,185.82,187.415,44.58405,98.78728
5/8/2019 10:45:00 AM,185.82,185.99,185.38,185.97,187.3532,46.45925,47.71968
