Date,Open,High,Low,Close,Moving Average 21,Moving Average 43
9/20/2019 13:58,190.64,190.84,190.64,190.83,190.7257,190.817
9/20/2019 13:59,190.83,191.05,190.82,190.89,190.7243,190.8207
9/20/2019 14:00,190.89,191.01,190.78,191,190.7271,190.8367
9/20/2019 14:01,190.99,191.29,190.99,191.24,190.7438,190.8509
9/20/2019 14:02,191.24,191.29,191.15,191.16,190.7562,190.8656
9/20/2019 14:03,191.16,191.42,191.1,191.18,190.7738,190.8693
9/20/2019 14:04,191.18,191.25,191.1,191.1,190.7829,190.8784
9/20/2019 14:05,191.1,191.17,191.06,191.15,190.8014,190.884
9/20/2019 14:06,191.13,191.23,191.09,191.23,190.8224,190.8902
9/20/2019 14:07,191.22,191.28,191.12,191.14,190.8367,190.8937
9/20/2019 14:08,191.12,191.17,191.03,191.06,190.8529,190.8947
9/20/2019 14:09,191.06,191.08,190.89,190.96,190.8667,190.8907
9/20/2019 14:10,190.96,191.05,190.95,191.03,190.8857,190.8888
9/20/2019 14:11,191.03,191.09,191.01,191.05,190.91,190.8898
9/20/2019 14:12,191.05,191.08,190.98,191.01,190.9286,190.8888
9/20/2019 14:13,191,191.02,190.96,191,190.9486,190.8851
9/20/2019 14:14,190.99,191,190.94,190.98,190.9662,190.8853
9/20/2019 14:15,190.98,191.02,190.91,190.91,190.9838,190.8853
9/20/2019 14:16,190.91,191,190.9,190.96,191.0043,190.8865
9/20/2019 14:17,190.95,191.1,190.93,191.04,191.0271,190.8905
9/20/2019 14:18,191.04,191.14,191.02,191.14,191.0505,190.8956
9/20/2019 14:19,191.15,191.15,191,191.01,191.0591,190.8951
9/20/2019 14:20,191,191.12,191,191.05,191.0667,190.896
9/20/2019 14:21,191.06,191.19,191.01,191.16,191.0743,190.9016
9/20/2019 14:22,191.17,191.28,191.16,191.27,191.0757,190.9093
9/20/2019 14:23,191.28,191.28,191.18,191.26,191.0805,190.9179
9/20/2019 14:24,191.26,191.34,191.25,191.34,191.0881,190.9281
9/20/2019 14:25,191.34,191.39,191.33,191.36,191.1005,190.9409
9/20/2019 14:26,191.36,191.39,191.26,191.28,191.1067,190.9495
9/20/2019 14:27,191.28,191.28,191.24,191.26,191.1081,190.9612
9/20/2019 14:28,191.26,191.29,191.25,191.27,191.1143,190.9723
9/20/2019 14:29,191.27,191.34,191.26,191.34,191.1276,190.9839
9/20/2019 14:30,191.34,191.42,191.34,191.38,191.1476,190.9993
9/20/2019 14:31,191.39,191.44,191.36,191.39,191.1648,191.0161
9/20/2019 14:32,191.38,191.51,191.37,191.51,191.1867,191.0365
9/20/2019 14:33,191.51,191.54,191.43,191.49,191.2095,191.0586
9/20/2019 14:34,191.51,191.55,191.46,191.47,191.2319,191.0784
9/20/2019 14:35,191.47,191.54,191.47,191.52,191.2576,191.1002
9/20/2019 14:36,191.52,191.55,191.5,191.52,191.2867,191.1214
9/20/2019 14:37,191.5,191.61,191.5,191.58,191.3162,191.1456
9/20/2019 14:38,191.58,191.65,191.57,191.62,191.3438,191.1709
9/20/2019 14:39,191.62,191.65,191.6,191.6,191.3657,191.1951
9/20/2019 14:40,191.61,191.64,191.58,191.59,191.3933,191.217
9/20/2019 14:41,191.58,191.61,191.56,191.59,191.4191,191.2346
9/20/2019 14:42,191.6,191.6,191.47,191.49,191.4348,191.2486
9/20/2019 14:43,191.49,191.53,191.46,191.47,191.4443,191.2595
9/20/2019 14:44,191.47,191.49,191.44,191.45,191.4533,191.2644
9/20/2019 14:45,191.44,191.48,191.44,191.44,191.4581,191.2709
9/20/2019 14:46,191.44,191.48,191.44,191.48,191.4638,191.2779
9/20/2019 14:47,191.48,191.56,191.47,191.54,191.4762,191.2881
9/20/2019 14:48,191.54,191.55,191.51,191.55,191.49,191.2974
9/20/2019 14:49,191.55,191.57,191.52,191.53,191.5024,191.3044
9/20/2019 14:50,191.53,191.55,191.48,191.48,191.509,191.3123
9/20/2019 14:51,191.48,191.52,191.45,191.45,191.5124,191.3214
9/20/2019 14:52,191.45,191.45,191.37,191.41,191.5133,191.3319
9/20/2019 14:53,191.41,191.42,191.38,191.4,191.5081,191.3405
9/20/2019 14:54,191.39,191.42,191.38,191.39,191.5033,191.3484
9/20/2019 14:55,191.39,191.42,191.37,191.42,191.5009,191.3579
9/20/2019 14:56,191.42,191.45,191.39,191.45,191.4976,191.3684
9/20/2019 14:57,191.45,191.46,191.33,191.33,191.4886,191.3765
9/20/2019 14:58,191.32,191.37,191.27,191.35,191.4776,191.3867
9/20/2019 14:59,191.36,191.37,191.28,191.28,191.4614,191.3942
9/20/2019 15:00,191.28,191.38,191.27,191.35,191.4495,191.4014
9/20/2019 15:01,191.35,191.37,191.29,191.34,191.4376,191.4061
9/20/2019 15:02,191.34,191.42,191.32,191.32,191.4248,191.4133
9/20/2019 15:03,191.33,191.38,191.32,191.35,191.4181,191.4202
9/20/2019 15:04,191.34,191.39,191.34,191.39,191.4143,191.4256
9/20/2019 15:05,191.4,191.45,191.4,191.44,191.4138,191.4295
9/20/2019 15:06,191.46,191.49,191.43,191.44,191.4138,191.4337
9/20/2019 15:07,191.45,191.46,191.42,191.44,191.4119,191.4361
9/20/2019 15:08,191.45,191.48,191.45,191.47,191.4086,191.4386
9/20/2019 15:09,191.46,191.51,191.38,191.38,191.4005,191.4409
9/20/2019 15:10,191.38,191.39,191.31,191.32,191.3905,191.4423
9/20/2019 15:11,191.31,191.36,191.29,191.29,191.3814,191.4428
9/20/2019 15:12,191.3,191.3,191.26,191.28,191.3733,191.4414
9/20/2019 15:13,191.28,191.31,191.26,191.31,43.50798,-95.92841
9/20/2019 15:14,191.31,191.39,191.29,191.37,49.73372,-25.93087
9/20/2019 15:15,191.37,191.46,191.37,191.45,56.60169,61.94874
9/20/2019 15:16,191.45,191.54,191.44,191.54,62.76498,129.1959
9/20/2019 15:17,191.54,191.56,191.49,191.5,58.77062,118.1003
9/20/2019 15:18,191.5,191.5,191.42,191.45,54.13211,51.1087
9/20/2019 15:19,191.45,191.49,191.44,191.44,53.22782,48.19663
9/20/2019 15:20,191.44,191.48,191.44,191.46,54.85345,50.40721
9/20/2019 15:21,191.45,191.46,191.43,191.46,56.48232,40.25933
9/20/2019 15:22,191.46,191.5,191.42,191.42,52.40958,38.65288
9/20/2019 15:23,191.42,191.42,191.39,191.4,50.45076,-3.084922
9/20/2019 15:24,191.39,191.4,191.34,191.35,45.84016,-47.22029
9/20/2019 15:25,191.35,191.37,191.3,191.36,46.88533,-72.97173
9/20/2019 15:26,191.36,191.39,191.29,191.29,40.92747,-103.8532
9/20/2019 15:27,191.3,191.34,191.28,191.32,44.20121,-120.313
9/20/2019 15:28,191.32,191.32,191.27,191.28,40.94389,-131.3766
9/20/2019 15:29,191.28,191.28,191.22,191.23,37.24925,-141.0955
9/20/2019 15:30,191.23,191.23,191.16,191.23,33.95005,-143.373
9/20/2019 15:31,191.23,191.31,191.23,191.27,38.63347,-79.40946
9/20/2019 15:32,191.27,191.28,191.14,191.16,31.92979,-126.5706
9/20/2019 15:33,191.16,191.19,191.13,191.17,33.06623,-131.1375
9/20/2019 15:34,191.17,191.21,191.16,191.18,34.24839,-99.19101
9/20/2019 15:35,191.18,191.18,191.13,191.16,32.99331,-106.6617
9/20/2019 15:36,191.17,191.25,191.15,191.24,42.1335,-47.88292
9/20/2019 15:37,191.24,191.28,191.24,191.26,44.18224,9.679196
9/20/2019 15:38,191.26,191.28,191.2,191.2,39.64516,-20.32391
9/20/2019 15:39,191.21,191.21,191.18,191.18,38.23533,-60.80849
9/20/2019 15:40,191.18,191.28,191.18,191.25,45.53495,20.82737
9/20/2019 15:41,191.25,191.28,191.23,191.24,44.72233,59.08515
9/20/2019 15:42,191.23,191.29,191.22,191.26,46.76842,82.96876
9/20/2019 15:43,191.25,191.27,191.24,191.24,44.9756,66.65519
9/20/2019 15:44,191.24,191.25,191.19,191.21,42.35167,-5.126941
9/20/2019 15:45,191.21,191.23,191.16,191.16,38.33682,-66.51689
9/20/2019 15:46,191.16,191.18,190.98,191,28.8969,-242.992
9/20/2019 15:47,191.01,191.01,190.88,190.89,24.44113,-283.7639
9/20/2019 15:48,190.89,190.92,190.85,190.9,25.56419,-202.618
9/20/2019 15:49,190.89,190.9,190.81,190.85,23.66927,-159.2235
9/20/2019 15:50,190.85,190.87,190.81,190.86,24.86839,-124.2687
9/20/2019 15:51,190.86,190.98,190.84,190.98,37.55267,-70.6813
9/20/2019 15:52,190.98,191.02,190.95,190.96,36.44875,-44.05818
9/20/2019 15:53,190.95,191.04,190.95,191.02,41.96349,-27.19187
9/20/2019 15:54,191.02,191.14,191.02,191.12,49.7843,20.40422
9/20/2019 15:55,191.12,191.2,191.1,191.18,53.80672,59.68593
9/20/2019 15:56,191.17,191.33,191.11,191.32,61.54769,108.866
9/20/2019 15:57,191.32,191.34,191.21,191.21,53.90491,108.5342
9/20/2019 15:58,191.22,191.25,191.15,191.15,50.23954,74.53484
9/20/2019 15:59,191.15,191.18,191.08,191.08,46.28648,41.52876
9/20/2019 16:00,191.09,191.1,190.79,190.8,34.56834,-68.35204
