Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/3/2019 10:14:00 AM,335.2,336.12,335.14,335.37,334.4581,334.6879,,58.90458,168.7501
12/3/2019 10:16:00 AM,335.37,335.64,334.32,334.82,334.5229,334.6779,,51.15286,28.49551
12/3/2019 10:18:00 AM,334.82,335.62,334.79,335.39,334.5943,334.6807,,57.40865,100.2371
12/3/2019 10:20:00 AM,335.39,335.5,334.72,335.16,334.7105,334.687,,54.38208,57.16649
12/3/2019 10:22:00 AM,335.07,335.07,334.1,334.42,334.7505,334.6747,,45.98296,-135.028
12/3/2019 10:24:00 AM,334.39,334.48,333.78,334.39,334.7971,334.66,,45.67498,-191.7388
12/3/2019 10:26:00 AM,334.39,334.7,334.27,334.6,334.8348,334.6577,,48.28601,-113.7345
12/3/2019 10:28:00 AM,334.58,334.62,333.92,334.08,334.8005,334.6382,,42.79998,-153.2642
12/3/2019 10:30:00 AM,334.07,334.44,334.07,334.14,334.7676,334.6212,,43.59662,-117.6752
12/3/2019 10:32:00 AM,334.14,335.38,333.8,335.25,334.8176,334.6277,,55.84311,3.622316
12/3/2019 10:34:00 AM,335.25,335.3,334.58,335.07,334.8467,334.6295,,53.80308,36.55441
12/3/2019 10:36:00 AM,335.07,335.7,334.8,334.8,334.8571,334.6281,,50.80465,58.03753
12/3/2019 10:38:00 AM,334.8,335.23,334.75,335.23,334.8967,334.6358,,55.09654,47.24266
12/3/2019 10:40:00 AM,335.23,335.6,335.22,335.28,334.9272,334.6432,,55.58165,93.2289
12/3/2019 10:42:00 AM,335.23,335.5,335.12,335.25,334.9224,334.65,,55.19627,86.29683
12/3/2019 10:44:00 AM,335.4,335.53,335.05,335.2,334.9357,334.6554,,54.51792,72.03648
12/3/2019 10:46:00 AM,335.2,335.48,335.06,335.07,334.9357,334.6581,,52.70381,63.42121
12/3/2019 10:48:00 AM,335.06,335.56,334.52,334.72,334.9205,334.6491,,48.06649,17.97714
12/3/2019 10:50:00 AM,334.72,334.72,334.2,334.3,334.8876,334.6353,,43.1589,-75.97488
12/3/2019 10:52:00 AM,334.35,334.44,333.97,334.3,334.859,334.6207,,38.88351,-107.3857
12/3/2019 10:54:00 AM,334.3,334.61,334.16,334.28,334.8152,334.603,,38.68709,-81.4647
12/3/2019 10:56:00 AM,334.28,334.78,334.12,334.68,334.7824,334.5988,,44.70632,-58.62533
12/3/2019 10:58:00 AM,334.68,334.69,334.32,334.58,334.771,334.6193,,43.55503,-67.01083
12/3/2019 11:00:00 AM,334.55,335.26,334.54,335.1,334.7571,334.6574,,50.66903,18.85783
12/3/2019 11:02:00 AM,335.1,335.39,334.75,335.18,334.7581,334.6874,,51.67786,44.45307
12/3/2019 11:04:00 AM,335.17,335.22,334.67,335.01,334.7862,334.7407,,49.36734,19.03455
12/3/2019 11:06:00 AM,335.04,335.13,334.75,334.81,334.8062,334.7693,,46.72038,7.601919
12/3/2019 11:08:00 AM,334.81,334.92,334.64,334.74,334.8129,334.8002,,45.79483,-11.29112
12/3/2019 11:10:00 AM,334.74,335.35,334.51,335.35,334.8733,334.8361,,54.29184,62.92432
12/3/2019 11:12:00 AM,335.35,335.37,335.07,335.2,334.9238,334.8453,,52.12805,98.2726
12/3/2019 11:14:00 AM,335.24,336,335.24,335.5,334.9357,334.8609,,55.91256,165.152
12/3/2019 11:16:00 AM,335.5,335.68,335.12,335.52,334.9572,334.8916,,56.16125,114.9156
12/3/2019 11:18:00 AM,335.52,335.74,335.38,335.5,334.9905,334.9158,,55.82214,118.9179
12/3/2019 11:20:00 AM,335.5,335.55,335.16,335.3,334.9938,334.9326,,52.41195,68.84494
12/3/2019 11:22:00 AM,335.32,335.6,335.22,335.49,335.0038,334.9579,,55.21112,80.35431
12/3/2019 11:24:00 AM,335.49,335.49,335.24,335.43,335.0124,334.9763,,54.12841,58.33922
12/3/2019 11:26:00 AM,335.45,335.5,335.12,335.46,335.0247,334.9789,,54.60773,42.5226
12/3/2019 11:28:00 AM,335.46,335.68,335.37,335.54,335.0471,334.9933,,55.93049,82.2662
12/3/2019 11:30:00 AM,335.54,335.62,335.36,335.55,335.0867,335.0044,,56.1023,67.80707
12/3/2019 11:32:00 AM,335.55,335.65,335.38,335.55,335.1462,335.0163,,56.28584,67.85547
12/3/2019 11:34:00 AM,335.55,335.67,335.46,335.67,335.2114,335.0321,,58.53152,90.34946
12/3/2019 11:36:00 AM,335.67,336.41,335.57,336.31,335.3081,335.0649,,67.97775,271.869
12/3/2019 11:38:00 AM,336.31,336.52,335.88,336.12,335.3767,335.0863,,63.36298,233.5025
12/3/2019 11:40:00 AM,336.23,336.43,336.18,336.3,335.4586,335.1079,,65.736,186.6565
12/3/2019 11:42:00 AM,336.32,336.5,336.23,336.3,335.5157,335.1423,,67.9702,141.1257
12/3/2019 11:44:00 AM,336.3,336.73,336.17,336.71,335.5886,335.173,,72.38705,136.8387
12/3/2019 11:46:00 AM,336.73,336.99,336.4,336.48,335.6586,335.2037,335.0015,66.82085,120.398
12/3/2019 11:48:00 AM,336.48,336.85,336.34,336.83,335.7548,335.2598,335.0081,70.53407,107.5722
12/3/2019 11:50:00 AM,336.84,337.1,336.5,336.75,335.8505,335.3146,335.0184,68.64326,106.9726
12/3/2019 11:52:00 AM,336.75,336.75,336.31,336.38,335.8995,335.356,335.0247,60.55654,56.86424
12/3/2019 11:54:00 AM,336.38,336.52,336.21,336.5,335.9614,335.4123,335.0315,62.11534,39.278
12/3/2019 11:56:00 AM,336.44,336.5,336.27,336.31,336,335.4628,335.0379,58.19367,23.32441
12/3/2019 11:58:00 AM,336.31,336.45,335.72,335.74,336.0105,335.4742,335.0432,48.33459,-70.98751
12/3/2019 12:00:00 PM,335.79,335.94,335.24,335.24,335.9981,335.4781,335.046,41.66623,-181.8267
12/3/2019 12:02:00 PM,335.24,335.35,334.61,334.83,335.9757,335.4788,335.0439,37.14122,-243.3736
12/3/2019 12:04:00 PM,334.83,334.9,334.4,334.63,335.9348,335.4649,335.0428,35.13682,-198.8168
12/3/2019 12:06:00 PM,334.61,335,334.59,334.93,335.9109,335.4567,335.0437,40.33825,-129.4989
12/3/2019 12:08:00 PM,334.93,335.1,334.4,334.46,335.8633,335.4384,335.0414,35.53085,-117.0894
12/3/2019 12:10:00 PM,334.48,334.84,334.34,334.82,335.829,335.4295,335.0398,41.30154,-94.76233
12/3/2019 12:12:00 PM,334.82,335.05,334.66,334.95,335.8005,335.4267,335.0388,43.27607,-65.31943
12/3/2019 12:14:00 PM,334.95,335.1,334.73,334.89,335.769,335.4307,335.0381,42.56446,-55.58936
12/3/2019 12:16:00 PM,334.84,335.25,334.84,335,335.7372,335.447,335.0381,44.37033,-38.25545
12/3/2019 12:18:00 PM,334.96,335.19,334.64,334.75,335.6628,335.4574,335.0373,41.19939,-47.88304
12/3/2019 12:20:00 PM,334.75,335.17,334.75,335.01,335.61,335.4744,335.0376,45.55722,-28.18702
12/3/2019 12:22:00 PM,335.01,335.1,334.85,334.9,335.5433,335.4795,335.0372,44.06898,-24.06612
12/3/2019 12:24:00 PM,334.9,335.13,334.84,335,335.4814,335.4893,335.0375,45.8022,1.818545
12/3/2019 12:26:00 PM,335,335.09,334.74,334.85,335.3929,335.4835,335.0384,43.61893,-7.096159
12/3/2019 12:28:00 PM,334.81,334.81,334.39,334.46,335.2967,335.4667,335.0363,38.48236,-158.0729
12/3/2019 12:30:00 PM,334.44,334.68,334.44,334.6,335.1905,335.4572,335.0329,41.16116,-114.3879
12/3/2019 12:32:00 PM,334.6,334.8,334.56,334.65,335.0905,335.4535,335.0294,42.13004,-70.95688
12/3/2019 12:34:00 PM,334.65,334.94,334.59,334.81,335.0157,335.4551,335.0257,45.23839,-15.90745
12/3/2019 12:36:00 PM,334.81,335.15,334.8,334.85,334.9371,335.4435,335.0213,46.01917,50.35345
12/3/2019 12:38:00 PM,334.85,335.1,334.82,334.89,334.8695,335.4363,335.019,46.83548,46.862
12/3/2019 12:40:00 PM,334.91,334.91,334.75,334.76,334.8228,335.4191,335.0126,44.48158,-22.1538
12/3/2019 12:42:00 PM,334.76,335.01,334.76,334.86,334.8047,335.4037,335.0097,46.70007,17.56313
12/3/2019 12:44:00 PM,334.86,334.96,334.83,334.88,334.8072,335.3893,335.0057,47.15545,32.41528
12/3/2019 12:46:00 PM,334.88,334.93,334.75,334.92,334.821,335.3805,335.0017,48.10958,18.32984
12/3/2019 12:48:00 PM,334.92,334.99,334.84,334.92,334.8205,335.3672,334.9967,49.09931,51.62862
12/3/2019 12:50:00 PM,334.92,335.2,334.89,335.15,334.8533,335.3607,334.9938,54.47467,136.4806
12/3/2019 12:52:00 PM,335.15,335.41,335.1,335.16,334.8695,335.3537,334.9889,54.69891,189.3717
12/3/2019 12:54:00 PM,335.14,335.14,334.85,334.93,334.8686,335.3395,334.9822,48.75606,55.37799
12/3/2019 12:56:00 PM,334.86,335.05,334.86,334.92,334.87,335.3249,334.9744,48.50981,31.81734
12/3/2019 12:58:00 PM,334.92,335.34,334.88,335.24,334.8814,335.3177,334.9731,56.15631,143.6965
12/3/2019 1:00:00 PM,335.24,335.24,335.03,335.06,334.8962,335.3035,334.9736,51.52135,94.62511
12/3/2019 1:02:00 PM,335.06,335.12,334.86,334.86,334.889,335.2698,334.9705,46.88993,-20.22465
12/3/2019 1:04:00 PM,334.86,335.02,334.73,334.84,334.8862,335.24,334.9673,46.44062,-72.70145
12/3/2019 1:06:00 PM,334.84,335.24,334.84,335.09,334.8905,335.2119,334.9633,52.56294,49.76213
12/3/2019 1:08:00 PM,335.09,335.09,334.87,334.88,334.8919,335.1788,334.9593,47.63718,-29.17192
12/3/2019 1:10:00 PM,334.88,334.97,334.71,334.8,334.9081,335.1344,334.9567,45.87311,-106.4889
12/3/2019 1:12:00 PM,334.82,335.15,334.81,335.04,334.929,335.1009,334.955,51.65623,4.701877
12/3/2019 1:14:00 PM,334.96,335.14,334.96,335.11,334.951,335.0609,334.9558,53.22533,44.89362
12/3/2019 1:16:00 PM,335.11,335.41,335.11,335.41,334.9795,335.0298,334.9585,59.32145,170.1379
12/3/2019 1:18:00 PM,335.41,335.7,335.31,335.38,335.0048,335.0065,334.9588,58.50045,196.5039
12/3/2019 1:20:00 PM,335.38,335.65,335.38,335.55,335.0362,334.9844,334.9599,61.73228,181.0717
12/3/2019 1:22:00 PM,335.57,335.68,335.45,335.56,335.0743,334.967,334.962,61.92035,147.4015
12/3/2019 1:24:00 PM,335.56,335.6,335.41,335.54,335.1067,334.9623,334.9655,61.27277,105.6597
12/3/2019 1:26:00 PM,335.54,335.62,335.42,335.52,335.1371,334.9688,334.9675,60.58933,87.64422
12/3/2019 1:28:00 PM,335.52,335.63,335.4,335.47,335.1633,334.9837,334.9704,58.82497,70.28136
12/3/2019 1:30:00 PM,335.47,335.7,335.44,335.44,335.1881,335.0026,334.9727,57.73834,67.53056
12/3/2019 1:32:00 PM,335.44,335.5,335.21,335.45,335.2024,335.0146,334.9757,58.01701,24.92013
12/3/2019 1:34:00 PM,335.45,335.57,335.37,335.42,335.2148,335.037,334.978,56.80802,38.77284
