Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/4/2019 9:59:00 AM,311.68,311.73,311.65,311.67,311.3619,310.6035,,73.96047,75.02773
12/4/2019 10:00:00 AM,311.67,311.71,311.63,311.67,311.3833,310.6581,,73.28689,61.26514
12/4/2019 10:01:00 AM,311.65,311.73,311.51,311.66,311.4067,310.7133,,72.57293,38.58257
12/4/2019 10:02:00 AM,311.66,311.76,311.55,311.57,311.4295,310.7679,,66.31741,27.25374
12/4/2019 10:03:00 AM,311.58,311.7,311.52,311.67,311.4595,310.8219,,69.46693,20.77053
12/4/2019 10:04:00 AM,311.67,311.85,311.66,311.82,311.4952,310.8753,,73.47334,114.5845
12/4/2019 10:05:00 AM,311.82,311.92,311.79,311.8,311.5243,310.9333,,72.11326,150.404
12/4/2019 10:06:00 AM,311.8,311.89,311.74,311.78,311.5567,310.9902,,70.70588,115.9774
12/4/2019 10:07:00 AM,311.78,311.92,311.76,311.82,311.59,311.0498,,71.88845,124.696
12/4/2019 10:08:00 AM,311.82,311.93,311.82,311.91,311.6281,311.1053,,74.39265,144.0938
12/4/2019 10:09:00 AM,311.91,311.94,311.79,311.79,311.6552,311.1591,,65.95614,85.34702
12/4/2019 10:10:00 AM,311.79,311.84,311.72,311.75,311.6738,311.2123,,63.3755,21.05464
12/4/2019 10:11:00 AM,311.75,311.8,311.72,311.73,311.6881,311.2632,,62.06882,3.755437
12/4/2019 10:12:00 AM,311.73,311.75,311.62,311.63,311.7014,311.3109,,55.86309,-65.07413
12/4/2019 10:13:00 AM,311.62,311.66,311.54,311.56,311.7067,311.3595,,51.9476,-115.4637
12/4/2019 10:14:00 AM,311.56,311.61,311.52,311.54,311.7076,311.3819,,50.85163,-119.5655
12/4/2019 10:15:00 AM,311.54,311.57,311.51,311.55,311.7043,311.4084,,51.40286,-115.502
12/4/2019 10:16:00 AM,311.55,311.69,311.53,311.66,311.7014,311.4372,,57.11355,-61.59053
12/4/2019 10:17:00 AM,311.66,311.72,311.6,311.62,311.6953,311.4633,,54.60075,-50.09145
